step	Energy 					Momentum
536  1.0037450172412872e+00  1.2575651899516207e+00
537  1.0037450172412832e+00  1.2563009853035036e+00
538  1.0037450172412832e+00  1.2553671628000564e+00
539  1.0037450172412816e+00  1.2566730449543144e+00
540  1.0037450172412852e+00  1.2551848149348328e+00
541  1.0037450172412830e+00  1.2548728818171959e+00
542  1.0037450172412854e+00  1.2572083584662916e+00
543  1.0037450172412858e+00  1.2548935984058385e+00
544  1.0037450172412850e+00  1.2565221986669886e+00
545  1.0037450172412872e+00  1.2544215354773502e+00
546  1.0037450172412832e+00  1.2560148535926960e+00
547  1.0037450172412830e+00  1.2583710137826845e+00
548  1.0037450172412810e+00  1.2596114203443247e+00
549  1.0037450172412832e+00  1.2612092532985064e+00
550  1.0037450172412883e+00  1.2593212195313850e+00
551  1.0037450172412818e+00  1.2572266622204262e+00
552  1.0037450172412823e+00  1.2586895808289738e+00
553  1.0037450172412881e+00  1.2581654518855687e+00
554  1.0037450172412832e+00  1.2568443324978622e+00
555  1.0037450172412872e+00  1.2561580474270586e+00
556  1.0037450172412876e+00  1.2572677425348902e+00
557  1.0037450172412854e+00  1.2541626118613485e+00
558  1.0037450172412850e+00  1.2534399421223135e+00
559  1.0037450172412841e+00  1.2519370641070762e+00
560  1.0037450172412807e+00  1.2529995725845775e+00
561  1.0037450172412843e+00  1.2538827684940368e+00
562  1.0037450172412834e+00  1.2528393516011267e+00
563  1.0037450172412825e+00  1.2546556069757731e+00
564  1.0037450172412838e+00  1.2555801604525776e+00
565  1.0037450172412865e+00  1.2542654159035735e+00
566  1.0037450172412843e+00  1.2536775020365256e+00
567  1.0037450172412901e+00  1.2532402106320633e+00
568  1.0037450172412792e+00  1.2557252239416801e+00
569  1.0037450172412858e+00  1.2553756117505539e+00
570  1.0037450172412821e+00  1.2580309275106432e+00
571  1.0037450172412803e+00  1.2549406346913465e+00
572  1.0037450172412845e+00  1.2559052787946743e+00
573  1.0037450172412838e+00  1.2588993674272595e+00
574  1.0037450172412847e+00  1.2573613462829811e+00
575  1.0037450172412850e+00  1.2581178892165747e+00
576  1.0037450172412872e+00  1.2572353729583032e+00
577  1.0037450172412843e+00  1.2583998198425153e+00
578  1.0037450172412841e+00  1.2593824256196704e+00
579  1.0037450172412841e+00  1.2607521557013510e+00
580  1.0037450172412870e+00  1.2595831551879408e+00
581  1.0037450172412865e+00  1.2592625798172066e+00
582  1.0037450172412894e+00  1.2580568269814885e+00
583  1.0037450172412850e+00  1.2588246169738151e+00
584  1.0037450172412867e+00  1.2565386063381478e+00
585  1.0037450172412827e+00  1.2553143770069797e+00
586  1.0037450172412801e+00  1.2562304767008097e+00
587  1.0037450172412843e+00  1.2546161006798360e+00
588  1.0037450172412890e+00  1.2559169915021915e+00
589  1.0037450172412810e+00  1.2563365054710287e+00
590  1.0037450172412883e+00  1.2562669394542028e+00
591  1.0037450172412852e+00  1.2574390215265927e+00
592  1.0037450172412856e+00  1.2551508075348015e+00
593  1.0037450172412887e+00  1.2547747348007459e+00
594  1.0037450172412834e+00  1.2570718647981545e+00
595  1.0037450172412852e+00  1.2582921398622378e+00
596  1.0037450172412812e+00  1.2597281365032051e+00
597  1.0037450172412834e+00  1.2571235457664895e+00
598  1.0037450172412881e+00  1.2558123720454790e+00
599  1.0037450172412836e+00  1.2568408638021948e+00
600  1.0037450172412836e+00  1.2563099334426697e+00
601  1.0037450172412865e+00  1.2546430818636876e+00
602  1.0037450172412858e+00  1.2533894292074086e+00
603  1.0037450172412832e+00  1.2548246478556342e+00
604  1.0037450172412850e+00  1.2552672135920224e+00
605  1.0037450172412836e+00  1.2527909414381229e+00
606  1.0037450172412843e+00  1.2505486791031843e+00
607  1.0037450172412852e+00  1.2527899893653358e+00
608  1.0037450172412814e+00  1.2527997566473033e+00
609  1.0037450172412810e+00  1.2561982671234733e+00
610  1.0037450172412845e+00  1.2559692339694428e+00
611  1.0037450172412861e+00  1.2566459612134828e+00
612  1.0037450172412827e+00  1.2561327646685867e+00
613  1.0037450172412861e+00  1.2550640038914744e+00
614  1.0037450172412887e+00  1.2549912952190356e+00
615  1.0037450172412838e+00  1.2571461081572854e+00
616  1.0037450172412838e+00  1.2549666717974004e+00
617  1.0037450172412834e+00  1.2547881788908071e+00
618  1.0037450172412841e+00  1.2573942760176735e+00
619  1.0037450172412838e+00  1.2534469071223970e+00
620  1.0037450172412861e+00  1.2558749938938314e+00
621  1.0037450172412827e+00  1.2561740112928281e+00
622  1.0037450172412852e+00  1.2554229150710010e+00
623  1.0037450172412850e+00  1.2560086074438079e+00
624  1.0037450172412801e+00  1.2556940498370537e+00
625  1.0037450172412810e+00  1.2557367340364107e+00
626  1.0037450172412827e+00  1.2552112656580194e+00
627  1.0037450172412827e+00  1.2583507569756440e+00
628  1.0037450172412812e+00  1.2590110884524743e+00
629  1.0037450172412867e+00  1.2604559988130593e+00
630  1.0037450172412854e+00  1.2583467516150222e+00
631  1.0037450172412830e+00  1.2581647350666494e+00
632  1.0037450172412805e+00  1.2596266835632768e+00
633  1.0037450172412816e+00  1.2585950396964405e+00
634  1.0037450172412865e+00  1.2588510553312480e+00
635  1.0037450172412867e+00  1.2583639644894171e+00
636  1.0037450172412861e+00  1.2578704723965761e+00
637  1.0037450172412832e+00  1.2581116892157753e+00
638  1.0037450172412872e+00  1.2590322693621618e+00
639  1.0037450172412850e+00  1.2600364470420744e+00
640  1.0037450172412843e+00  1.2580387118453826e+00
641  1.0037450172412807e+00  1.2595072723889675e+00
642  1.0037450172412885e+00  1.2571322921694648e+00
643  1.0037450172412876e+00  1.2567878427281585e+00
644  1.0037450172412805e+00  1.2572515670226534e+00
645  1.0037450172412823e+00  1.2587136044291147e+00
646  1.0037450172412827e+00  1.2562116123321507e+00
647  1.0037450172412823e+00  1.2548534212459532e+00
648  1.0037450172412854e+00  1.2547379562422722e+00
649  1.0037450172412850e+00  1.2543974384882846e+00
650  1.0037450172412881e+00  1.2529693592560947e+00
651  1.0037450172412850e+00  1.2513673675088399e+00
652  1.0037450172412858e+00  1.2544177543648973e+00
653  1.0037450172412818e+00  1.2538012171151998e+00
654  1.0037450172412821e+00  1.2545307362317886e+00
655  1.0037450172412856e+00  1.2546473602498394e+00
656  1.0037450172412850e+00  1.2581765926324635e+00
657  1.0037450172412816e+00  1.2574540927644935e+00
658  1.0037450172412830e+00  1.2569364514413210e+00
659  1.0037450172412863e+00  1.2578075276506500e+00
660  1.0037450172412850e+00  1.2560637861800081e+00
661  1.0037450172412841e+00  1.2562146192051451e+00
662  1.0037450172412827e+00  1.2561873039859137e+00
663  1.0037450172412825e+00  1.2565206803766567e+00
664  1.0037450172412836e+00  1.2566511136378604e+00
665  1.0037450172412852e+00  1.2579043393656524e+00
666  1.0037450172412885e+00  1.2568228616107506e+00
667  1.0037450172412845e+00  1.2558676110876177e+00
668  1.0037450172412834e+00  1.2560690668730778e+00
669  1.0037450172412878e+00  1.2553127445769212e+00
670  1.0037450172412870e+00  1.2554814228989351e+00
671  1.0037450172412854e+00  1.2553096219554642e+00
672  1.0037450172412881e+00  1.2548769862841671e+00
673  1.0037450172412863e+00  1.2564407530641695e+00
674  1.0037450172412876e+00  1.2554003428728409e+00
675  1.0037450172412847e+00  1.2550692089856736e+00
676  1.0037450172412865e+00  1.2560975658000200e+00
677  1.0037450172412818e+00  1.2570479355111499e+00
678  1.0037450172412838e+00  1.2553068826025564e+00
679  1.0037450172412845e+00  1.2560101440182019e+00
680  1.0037450172412836e+00  1.2559712863713093e+00
681  1.0037450172412854e+00  1.2535127937390960e+00
682  1.0037450172412818e+00  1.2552342458574965e+00
683  1.0037450172412836e+00  1.2548437560377628e+00
684  1.0037450172412850e+00  1.2549654507304411e+00
685  1.0037450172412856e+00  1.2554355892755997e+00
686  1.0037450172412863e+00  1.2558011868312760e+00
687  1.0037450172412827e+00  1.2548135268290399e+00
688  1.0037450172412832e+00  1.2525888950994755e+00
689  1.0037450172412852e+00  1.2516750551621376e+00
690  1.0037450172412816e+00  1.2525045101764996e+00
691  1.0037450172412858e+00  1.2527111151183621e+00
692  1.0037450172412814e+00  1.2538563565793541e+00
693  1.0037450172412841e+00  1.2537110179048867e+00
694  1.0037450172412865e+00  1.2529572378452480e+00
695  1.0037450172412827e+00  1.2537849107447099e+00
696  1.0037450172412850e+00  1.2535974124956417e+00
697  1.0037450172412863e+00  1.2551489998901439e+00
698  1.0037450172412865e+00  1.2547747973035339e+00
699  1.0037450172412830e+00  1.2546893274797484e+00
700  1.0037450172412845e+00  1.2539312930652813e+00
701  1.0037450172412843e+00  1.2544315212127439e+00
702  1.0037450172412850e+00  1.2535038891952528e+00
703  1.0037450172412845e+00  1.2532638199392789e+00
704  1.0037450172412836e+00  1.2515036199050582e+00
705  1.0037450172412792e+00  1.2531286548023095e+00
706  1.0037450172412841e+00  1.2536468881185130e+00
707  1.0037450172412865e+00  1.2568703814881705e+00
708  1.0037450172412832e+00  1.2559184131425827e+00
709  1.0037450172412838e+00  1.2530133621439796e+00
710  1.0037450172412850e+00  1.2528062414245833e+00
711  1.0037450172412841e+00  1.2562232983572972e+00
712  1.0037450172412838e+00  1.2539060675780440e+00
713  1.0037450172412870e+00  1.2545255302684655e+00
714  1.0037450172412852e+00  1.2539659714708009e+00
715  1.0037450172412887e+00  1.2542708542620404e+00
716  1.0037450172412863e+00  1.2528952035360710e+00
717  1.0037450172412870e+00  1.2546321781519976e+00
718  1.0037450172412854e+00  1.2541630706857583e+00
719  1.0037450172412852e+00  1.2543007929833194e+00
720  1.0037450172412867e+00  1.2555505540606346e+00
721  1.0037450172412863e+00  1.2546895774849784e+00
722  1.0037450172412834e+00  1.2562408060772461e+00
723  1.0037450172412852e+00  1.2564457351059255e+00
724  1.0037450172412825e+00  1.2570522494941256e+00
725  1.0037450172412856e+00  1.2565213426456250e+00
726  1.0037450172412847e+00  1.2557319460113050e+00
727  1.0037450172412843e+00  1.2577976559429203e+00
728  1.0037450172412836e+00  1.2594102647832359e+00
729  1.0037450172412832e+00  1.2595420523791725e+00
730  1.0037450172412883e+00  1.2613832232613429e+00
731  1.0037450172412847e+00  1.2610510419940355e+00
732  1.0037450172412798e+00  1.2590723706456179e+00
733  1.0037450172412847e+00  1.2579808415648417e+00
734  1.0037450172412858e+00  1.2589641937955982e+00
735  1.0037450172412812e+00  1.2567923826779099e+00
736  1.0037450172412818e+00  1.2557908744733433e+00
737  1.0037450172412863e+00  1.2575366790309199e+00
738  1.0037450172412850e+00  1.2559633911568326e+00
739  1.0037450172412854e+00  1.2547343992358240e+00
740  1.0037450172412845e+00  1.2528765790609511e+00
741  1.0037450172412878e+00  1.2519168790188824e+00
742  1.0037450172412847e+00  1.2536370114917117e+00
743  1.0037450172412827e+00  1.2556476688871963e+00
744  1.0037450172412812e+00  1.2545536615490092e+00
745  1.0037450172412894e+00  1.2558493228354908e+00
746  1.0037450172412850e+00  1.2558996165662470e+00
747  1.0037450172412865e+00  1.2562025721391263e+00
748  1.0037450172412847e+00  1.2572526211654451e+00
749  1.0037450172412863e+00  1.2577103746923668e+00
750  1.0037450172412856e+00  1.2572394382610079e+00
751  1.0037450172412861e+00  1.2569674686109733e+00
752  1.0037450172412865e+00  1.2564702512729720e+00
753  1.0037450172412863e+00  1.2554572125738910e+00
754  1.0037450172412843e+00  1.2566521162479911e+00
755  1.0037450172412854e+00  1.2563384397277924e+00
756  1.0037450172412834e+00  1.2564717624975552e+00
757  1.0037450172412814e+00  1.2563417172707632e+00
758  1.0037450172412863e+00  1.2547301202924626e+00
759  1.0037450172412838e+00  1.2559494791075647e+00
760  1.0037450172412845e+00  1.2541534336198767e+00
761  1.0037450172412858e+00  1.2554103115324149e+00
762  1.0037450172412825e+00  1.2562539570114835e+00
763  1.0037450172412852e+00  1.2559833292239579e+00
764  1.0037450172412845e+00  1.2580247228372738e+00
765  1.0037450172412832e+00  1.2577177591698026e+00
766  1.0037450172412854e+00  1.2570851345885701e+00
767  1.0037450172412816e+00  1.2572842434105009e+00
768  1.0037450172412858e+00  1.2578261159284230e+00
769  1.0037450172412872e+00  1.2555965715185748e+00
770  1.0037450172412858e+00  1.2545416988993654e+00
771  1.0037450172412827e+00  1.2561772689069095e+00
772  1.0037450172412874e+00  1.2578886299553140e+00
773  1.0037450172412832e+00  1.2591088813518068e+00
774  1.0037450172412856e+00  1.2572803778595272e+00
775  1.0037450172412830e+00  1.2577008564259438e+00
776  1.0037450172412843e+00  1.2571573614859826e+00
777  1.0037450172412876e+00  1.2592631467814441e+00
778  1.0037450172412852e+00  1.2569868219373008e+00
779  1.0037450172412850e+00  1.2576312196096864e+00
780  1.0037450172412850e+00  1.2568685204167791e+00
781  1.0037450172412816e+00  1.2585276105513787e+00
782  1.0037450172412901e+00  1.2575026708238872e+00
783  1.0037450172412874e+00  1.2563727715233501e+00
784  1.0037450172412850e+00  1.2563491335825212e+00
785  1.0037450172412818e+00  1.2560790725574542e+00
786  1.0037450172412823e+00  1.2573381720926784e+00
787  1.0037450172412850e+00  1.2561841061702863e+00
788  1.0037450172412845e+00  1.2568645051651632e+00
789  1.0037450172412805e+00  1.2562174339871823e+00
790  1.0037450172412865e+00  1.2572381558306434e+00
791  1.0037450172412798e+00  1.2574218976280034e+00
792  1.0037450172412845e+00  1.2557458398325099e+00
793  1.0037450172412901e+00  1.2562820100027576e+00
794  1.0037450172412854e+00  1.2537377675337602e+00
795  1.0037450172412883e+00  1.2531044093471979e+00
796  1.0037450172412823e+00  1.2543125294129891e+00
797  1.0037450172412838e+00  1.2541023205642066e+00
798  1.0037450172412823e+00  1.2526159633234411e+00
799  1.0037450172412887e+00  1.2539660740632932e+00
800  1.0037450172412807e+00  1.2549801277934631e+00
801  1.0037450172412834e+00  1.2534905935762839e+00
802  1.0037450172412852e+00  1.2547175794403820e+00
803  1.0037450172412854e+00  1.2541909731832961e+00
804  1.0037450172412850e+00  1.2553641808070748e+00
805  1.0037450172412874e+00  1.2538496346991090e+00
806  1.0037450172412830e+00  1.2550880583950850e+00
807  1.0037450172412818e+00  1.2549533209430006e+00
808  1.0037450172412852e+00  1.2565383471178289e+00
809  1.0037450172412832e+00  1.2566854388695130e+00
810  1.0037450172412856e+00  1.2544653419915450e+00
811  1.0037450172412847e+00  1.2557027971817050e+00
812  1.0037450172412874e+00  1.2548412797873996e+00
813  1.0037450172412834e+00  1.2547978163122901e+00
814  1.0037450172412850e+00  1.2532875886341248e+00
815  1.0037450172412876e+00  1.2531740971959264e+00
816  1.0037450172412796e+00  1.2551140734511090e+00
817  1.0037450172412821e+00  1.2552870810918242e+00
818  1.0037450172412805e+00  1.2528382292192710e+00
819  1.0037450172412850e+00  1.2543043299248064e+00
820  1.0037450172412823e+00  1.2540172537141170e+00
821  1.0037450172412874e+00  1.2530935855141125e+00
822  1.0037450172412843e+00  1.2527971431136229e+00
823  1.0037450172412845e+00  1.2516083243839851e+00
824  1.0037450172412838e+00  1.2544721848489795e+00
825  1.0037450172412836e+00  1.2545358140248659e+00
826  1.0037450172412858e+00  1.2550639666450094e+00
827  1.0037450172412838e+00  1.2553438308031510e+00
828  1.0037450172412847e+00  1.2540051601020146e+00
829  1.0037450172412841e+00  1.2549040435092997e+00
830  1.0037450172412847e+00  1.2532246293753255e+00
831  1.0037450172412881e+00  1.2536123457472552e+00
832  1.0037450172412845e+00  1.2540523779308050e+00
833  1.0037450172412876e+00  1.2548040755218834e+00
834  1.0037450172412872e+00  1.2564683017522547e+00
835  1.0037450172412825e+00  1.2576676006806369e+00
836  1.0037450172412821e+00  1.2565428528583249e+00
837  1.0037450172412852e+00  1.2549325050715920e+00
838  1.0037450172412827e+00  1.2558546969072202e+00
839  1.0037450172412852e+00  1.2573900958673447e+00
840  1.0037450172412847e+00  1.2568650945790887e+00
841  1.0037450172412850e+00  1.2558285748628093e+00
842  1.0037450172412845e+00  1.2533432611110547e+00
843  1.0037450172412825e+00  1.2550770386267234e+00
844  1.0037450172412852e+00  1.2535953214714022e+00
845  1.0037450172412872e+00  1.2533924681850868e+00
846  1.0037450172412838e+00  1.2542064167428693e+00
847  1.0037450172412856e+00  1.2556810103651701e+00
848  1.0037450172412841e+00  1.2545337702514761e+00
849  1.0037450172412872e+00  1.2528830367837576e+00
850  1.0037450172412847e+00  1.2559125742620523e+00
851  1.0037450172412834e+00  1.2579271301147374e+00
852  1.0037450172412832e+00  1.2582715851399138e+00
853  1.0037450172412847e+00  1.2564751912480212e+00
854  1.0037450172412856e+00  1.2569017302259351e+00
855  1.0037450172412823e+00  1.2602671251647122e+00
856  1.0037450172412874e+00  1.2581308402101872e+00
857  1.0037450172412823e+00  1.2582824326487285e+00
858  1.0037450172412854e+00  1.2561039177911484e+00
859  1.0037450172412856e+00  1.2579443396573151e+00
860  1.0037450172412832e+00  1.2574267365068870e+00
861  1.0037450172412852e+00  1.2557008789435333e+00
862  1.0037450172412841e+00  1.2546122119622691e+00
863  1.0037450172412803e+00  1.2558967577643352e+00
864  1.0037450172412856e+00  1.2548566055083867e+00
865  1.0037450172412856e+00  1.2550385932680299e+00
866  1.0037450172412894e+00  1.2540115365753572e+00
867  1.0037450172412841e+00  1.2574200844407160e+00
